xcoord,ycoord,status,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
-,-,U,318687,15jul2013,2013,7,15,328,July,2013,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,36,1413,SPRUCE,0,SPRUCE,CIVIC CENTER,CIVIC CENTER,July2013.dta
-,-,U,319376,19jul2013,2013,7,19,2140,July,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,76,6900,LILLIAN,0,,,,July2013.dta
-,-,U,319663,21jul2013,2013,7,21,1845,July,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,74,900,RIVERVIEW DR,0,,,,July2013.dta
-,-,U,321323,17jul2013,2013,7,17,1832,August,2013,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,No,No,Yes,1,7,50,5751,NATURAL BRIDGE,0,,,,August2013.dta
-,-,U,322020,04aug2013,2013,8,4,940,August,2013,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,7,47,250,DEBALIVIERE BLVD,0,,FOREST PARK METROLINK STATION,FOREST PARK METROLINK STATION,August2013.dta
-,-,U,322396,06aug2013,2013,8,6,1809,August,2013,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,36,420,S. 8TH ST,0,S. 8TH,BUSCH STADIUM,STADIUM,August2013.dta
-,-,U,323225,12aug2013,2013,8,12,830,August,2013,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,3,23,2301,MISSOURI,0,,,,August2013.dta
-,-,U,323530,14aug2013,2013,8,14,1250,August,2013,Aggravated Assault,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",Yes,No,No,1,5,59,38001,LABADIE AVE,0,LABADIE,,,August2013.dta
-,-,U,323538,14aug2013,2013,8,14,1330,August,2013,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,4,35,700,S LEONOR K SULLIVAN,0,,,,August2013.dta
-,-,U,324122,18aug2013,2013,8,18,910,August,2013,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,35,420,S. EIGHTH,0,CLARK,BUSCH STADIUM,BUSCH STADIUM,August2013.dta
-,-,U,324436,20aug2013,2013,8,20,1600,August,2013,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,5,60,2200,NATURAL BRIDGE AVE,0,,,,August2013.dta
-,-,U,324537,21aug2013,2013,8,21,1130,August,2013,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,2,0,100,GOVERNMENT DR,0,GOVERNMENT,FOREST PARK,@ZOO,August2013.dta
-,-,U,324759,22aug2013,2013,8,22,2145,August,2013,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,BUSCH STADIUM,ST. LOUIS CARDINALS BASEBALL GAME,August2013.dta
-,-,U,325060,25aug2013,2013,8,25,35,August,2013,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,4,0,10,LACLEDES LANDING BLV,0,LACLEDES LANDING,LACLEDES LANDING,,August2013.dta
-,-,U,325074,25aug2013,2013,8,25,304,August,2013,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,5,59,3600,E PALM ST,0,CARTER,,NEAR LAMS NIGHTCLUB,August2013.dta
-,-,U,325251,26aug2013,2013,8,26,1500,August,2013,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,35,420,S. 8TH,0,SOUTH EIGHT,BUSCH STADIUM,,August2013.dta
-,-,U,325975,11jul2013,2013,7,11,2130,September,2013,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,No,1,6,74,1400,SWITZER,0,SWITZER,,,September2013.dta
-,-,U,326717,11sep2013,2013,9,11,2107,September,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,4,5300,I 70 EASTBOUND,0,,,,September2013.dta
-,-,U,327019,13sep2013,2013,9,13,1915,September,2013,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,0,4,1441,SPRUCE ST,0,,METROLINK CIVIC CENTER,TRAIN PLATFROM,September2013.dta
-,-,U,328531,23sep2013,2013,9,23,1100,September,2013,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,0,1,2500,GASCONADE,0,,,,September2013.dta
-,-,U,328541,23sep2013,2013,9,23,1235,September,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,6,4333,W FLORISSANT/ GOOD,0,GOODFELLOW,,,September2013.dta
-,-,U,328590,23sep2013,2013,9,23,1930,September,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,4,15541,S 7TH ST,0,,,,September2013.dta
-,-,U,328633,23sep2013,2013,9,23,830,September,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,6,5943,GOODFELLOW,0,,,,September2013.dta
-,-,U,328825,25sep2013,2013,9,25,1830,September,2013,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,0,9,3218,SAMUEL SHEPHERD,0,,,,September2013.dta
-,-,U,328890,25sep2013,2013,9,25,856,September,2013,Robbery,31412,ROBBERY-HIGHWAY  /STRNGARM/INJURY/ATTEMPT,Yes,No,No,1,5,1,4721,N GRAND,0,,,BUS STOP,September2013.dta
-,-,U,329592,30sep2013,2013,9,30,105,September,2013,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,0,6,5700,LEONORA AVE,0,,,AT THE INTERSECTION OF GOODFELLOW AND LENORA,September2013.dta
-,-,U,329831,04sep2013,2013,9,4,900,September,2013,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,0,8,4349,COTTAGE,0,SUMNER HIGH,,,September2013.dta
-,-,U,329840,05sep2012,2012,9,5,2300,September,2013,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,No,No,No,1,6,74,800,PONCE,0,PONCE,,,September2013.dta
-,-,U,330157,07sep2013,2013,9,7,1151,September,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,6,4900,BIRCHER,0,,,@ CURRENCY EXCHANGE,September2013.dta
-,-,U,330453,09sep2013,2013,9,9,1,September,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,9,9,3,BARNES JEWISH HOSP,0,,BARNES HOSPITAL SOUTH GARAGE,BARNES HOSPITAL SOUTH GARAGE,September2013.dta
-,-,U,330740,01oct2013,2013,10,1,915,October,2013,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,METRO,CIVIC CENTER METRO LINK STATION,October2013.dta
-,-,U,332480,22oct2013,2013,10,22,730,October,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,16,3723,GASCONADE ST,0,GRAND,,,October2013.dta
-,-,U,332884,26oct2013,2013,10,26,1130,October,2013,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,7,0,5969,HODIAMONT AVE,0,,PERMIRE LOUNGE,PERMIRE LOUNGE,October2013.dta
-,-,U,333245,29oct2013,2013,10,29,1800,October,2013,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,6,70,5001,NATURAL BRDG,0,NATURAL BRIDGE,,BP LOT,October2013.dta
-,-,U,333496,30oct2013,2013,10,30,1330,October,2013,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,2,14,3585,REGAL,0,REGAL,,,October2013.dta
-,-,U,333747,04oct2013,2013,10,4,2245,October,2013,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,1,16,4200,KEOKUK,0,OLIVE,,,October2013.dta
572056.4174038169,991214.138194837,T,333766,04oct2013,2013,10,4,800,October,2013,Frauds,115100,FRAUD-STEALING BY DECEIT/OVER $150,Yes,No,No,1,1,1,6400,BROADWAY,0,BROADWAY,SOUTHERN METAL PROCESSING CENTER,,October2013.dta
-,-,U,333950,06oct2013,2013,10,6,1850,October,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,5,3869,ULENA,0,,,,October2013.dta
587794.758176968,1013883.15646034,T,334434,10sep2013,2013,9,10,26,October,2013,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,4,35,902,BROADWAY,0,,BP,GAS STATION,October2013.dta
-,-,U,334445,13sep2013,2013,9,13,1,October,2013,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,2802,OUTER RD,0,HENRIETTA,,WAL-MART,October2013.dta
-,-,U,334488,21sep2013,2013,9,21,1000,October,2013,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,2,12,5300,alero,0,alero,,,October2013.dta
-,-,U,334503,23sep2013,2013,9,23,30,October,2013,Frauds,117000,FAILURE TO RETURN BORROWED/RENTED VEHICL,No,No,No,1,7,51,5000,PAGE,0,PRODUCE,,,October2013.dta
-,-,U,334669,12oct2013,2013,10,12,1245,November,2013,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,0,6,8635,GOODFELLOW,0,,,,November2013.dta
-,-,U,334784,26oct2013,2013,10,26,1730,November,2013,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,0,4,420,S 8TH ST,0,,,BUSCH STADIUM,November2013.dta
-,-,U,334811,27oct2013,2013,10,27,2100,November,2013,Arson,83000,ARSON-KNOWINGLY BURNING/SUCCESS,Yes,No,No,1,2,7,4400,BRANNON,0,SUTHERLAND,,,November2013.dta
573959.629438333,1009555.46227632,T,335949,17nov2013,2013,11,17,1400,November,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,5,2800,GRAND,0,,,GRAND BEFORE PETALOZZI,November2013.dta
-,-,U,336756,22nov2013,2013,11,22,2200,November,2013,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,0,4,1915,TYLER ST,0,,,,November2013.dta
-,-,U,337433,03nov2013,2013,11,3,1145,November,2013,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,4,4,100,S LEONOR K SULLIVA,0,,RV/ BUS PARKING,@ARCH GROUNDS SOUTH,November2013.dta
-,-,U,338018,07nov2013,2013,11,7,1600,November,2013,Larceny,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",Yes,No,No,1,0,3,3800,ARSENAL,0,,TOWER GROVE PARK,,November2013.dta
575376.328230917,1016922.31761637,T,338371,19jul2013,2013,7,19,1925,November,2013,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,No,1,9,77,920,GRAND,0,HEBERT,,,November2013.dta
-,-,U,338405,16sep2013,2013,9,16,1301,November,2013,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,2,2,1,KENNEDY FOREST,0,,,WELLS DR/KENNEDY FOREST FOREST PARK,November2013.dta
-,-,U,338544,17nov2013,2013,11,17,2050,December,2013,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,No,No,No,1,9,38,110,KINGSHIGHWAY,0,,,,December2013.dta
-,-,U,339912,19dec2013,2013,12,19,2145,December,2013,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,5,66,6000,EB 70,0,,,,December2013.dta
-,-,U,340224,21dec2013,2013,12,21,1109,December,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,1,6400,S GRAND AVE,0,,,,December2013.dta
-,-,U,340913,28dec2013,2013,12,28,1718,December,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,7,46,695,LAUREL ST,0,,,,December2013.dta
-,-,U,341314,31dec2013,2013,12,31,1600,December,2013,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,0,0,701,COMMERCIAL ALLEY,0,,,,December2013.dta
-,-,U,341957,03jun2011,2011,6,3,320,December,2013,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,No,1,3,15,3600,HYDRAULIC,0,HYDRAULIC,,:APT A,December2013.dta
572999.99340748,1000763.14713625,T,345290,21jan2014,2014,1,21,1505,February,2014,Larceny,63701,LARCENY-SHOPLIFT UNDER $500,No,No,No,1,6,67,4127,GRAND,0,GRAND,,: @SCHNUCKS - GRAND AND KOSSUTH,February2014.dta
-,-,U,345653,10feb2014,2014,2,10,1425,February,2014,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,3,18,2400,GASCONADE,0,,,,February2014.dta
-,-,U,345697,10feb2014,2014,2,10,2128,February,2014,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,4,63,1300,TYLER,0,,,,February2014.dta
-,-,U,346119,15feb2014,2014,2,15,1020,February,2014,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,5,47,250,DEBALIVIERE,0,,FOREST PARK,FOREST PARK,February2014.dta
-,-,U,346538,19feb2014,2014,2,19,1851,February,2014,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,2,15,4742,MERAMEC ST,0,,,KK8C0E,February2014.dta
-,-,U,347826,07feb2014,2014,2,7,1333,February,2014,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,5,52,5000,NATURAL BRDG,0,,,NATURAL BRDG/N KINGSHIGHWAY,February2014.dta
586010.342738986,1010501.2645629,T,348009,09feb2014,2014,2,9,151,February,2014,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,3,20,1700,BROADWAY,0,BROADWAY,,,February2014.dta
-,-,U,348114,01jan2014,2014,1,1,1,March,2014,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",Yes,No,No,1,6,76,5356,HILLER PL,0,HARRIS,,,March2014.dta
-,-,U,348269,23feb2014,2014,2,23,5,March,2014,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,5,47,5615,KINGSBURY,0,CLARA,,NORTH SIDE OF STREET,March2014.dta
-,-,U,348374,08feb2014,2014,2,8,215,March,2014,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,3,25,3146,GRAND,0,GRAND,,,March2014.dta
-,-,U,348375,08feb2014,2014,2,8,215,March,2014,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,3,25,3146,GRAND,0,GRAND,,,March2014.dta
-,-,U,348718,11mar2014,2014,3,11,1500,March,2014,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,5,46,661,DES PERES,0,,,,March2014.dta
-,-,U,349184,15mar2014,2014,3,15,1458,March,2014,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,3,16,4000,E GRAND AVE,0,EWING,,,March2014.dta
-,-,U,349206,15mar2014,2014,3,15,1830,March,2014,Aggravated Assault,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,Yes,No,No,1,6,83,39,PARK - FAIRGROUND,0,,,@PARK - FAIRGROUND,March2014.dta
-,-,U,349207,15mar2014,2014,3,15,1830,March,2014,Aggravated Assault,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,Yes,No,No,1,6,83,39,PARK - FAIRGROUND,0,,,@PARK - FAIRGROUND,March2014.dta
-,-,U,349208,15mar2014,2014,3,15,1830,March,2014,Aggravated Assault,43014,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,Yes,No,No,1,6,83,39,PARK - FAIRGROUND,0,,,@PARK - FAIRGROUND,March2014.dta
-,-,U,349738,20mar2014,2014,3,20,150,March,2014,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,3,30,3212,NEBRASKA,0,,,,March2014.dta
-,-,U,350236,24mar2014,2014,3,24,1700,March,2014,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,0,0,814,MERAMEC STATION,0,CLARK,,,March2014.dta
-,-,U,350404,25mar2014,2014,3,25,905,March,2014,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,5,52,5120,PALM ST   (REAR),0,PALM,,,March2014.dta
585763.034261264,1019559.97918452,T,350839,03mar2014,2014,3,3,1017,March,2014,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,710,N. 15TH,0,N. 15TH,CLUB EUROPE,,March2014.dta
-,-,U,351030,31mar2014,2014,3,31,1350,March,2014,Aggravated Assault,44016,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,Yes,No,No,1,4,59,2919,JAMES COOL PAPA BE,0,JAMES COOL PAPA BELL,,,March2014.dta
-,-,U,351443,07mar2014,2014,3,7,2300,March,2014,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,1,1,100,E. ELWOOD,0,,SR MARIE CHARLES PARK,SR MARIE CHARLES PARK,March2014.dta
-,-,U,351742,01jan2014,2014,1,1,1,April,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4000,PALM ST,0,PALM,,,April2014.dta
-,-,U,351788,24feb2014,2014,2,24,1400,April,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,17,4300,IOWA AVE,0,IOWA,,,April2014.dta
-,-,U,351791,26feb2014,2014,2,26,1615,April,2014,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,1,1,6200,PENNSYLVANIA AVE,0,PENNSYLVANIA,,TWO FAMILY FLAT,April2014.dta
573215.224412978,1000262.70952646,T,351810,09mar2014,2014,3,9,625,April,2014,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,No,1,1,16,4206,GRAND,0,,SPEEDIE GAS,GAS STATION LOT,April2014.dta
-,-,U,351828,13mar2014,2014,3,13,1800,April,2014,Aggravated Assault,43023,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,No,No,No,1,5,50,5468,NATURAL BRIDGE,0,MELVIN,,,April2014.dta
-,-,U,351876,21mar2014,2014,3,21,2047,April,2014,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,4,61,1400,CARR DR,0,,,,April2014.dta
-,-,U,351895,24mar2014,2014,3,24,2000,April,2014,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,No,1,2,29,4400,VIRGINIA,0,GRAND,,,April2014.dta
-,-,U,352035,01apr2014,2014,4,1,1000,April,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,3600,SCOTT AVE,0,SCOTT,METRO,GRAND METROLINK STATION,April2014.dta
-,-,U,352853,08apr2014,2014,4,8,1314,April,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,ST CHARLES ST,0,LUCAS,,ON STREET,April2014.dta
-,-,U,352917,09apr2014,2014,4,9,230,April,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,1400,CLARK AVE,0,,,SCOTTRADE CENTER,April2014.dta
-,-,U,352992,09apr2014,2014,4,9,1613,April,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,1,1,900,LOUGHBOROUGH AVE,0,LOUGHBOROUGH,LOWES,,April2014.dta
-,-,U,353085,10apr2014,2014,4,10,920,April,2014,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER METROLINK STATION,CIVIC CENTER METROLINK STATION,April2014.dta
-,-,U,353180,11apr2014,2014,4,11,430,April,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,200,S 14TH ST,0,LOCUST,,SCOTTRADE CENTER,April2014.dta
-,-,U,353193,11apr2014,2014,4,11,755,April,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,2300,OLIVE ST,0,,,REAR,April2014.dta
-,-,U,353737,15apr2014,2014,4,15,900,April,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,5,47,300,DE BALIVIERE AVE,0,DE BALIVIERE,FOREST PARK METRO LINK STATION,METRO LINK AGENCY,April2014.dta
-,-,U,354014,17apr2014,2014,4,17,1656,April,2014,Larceny,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,Yes,No,No,1,4,36,1800,CHESNUT,0,,,,April2014.dta
-,-,U,354020,17apr2014,2014,4,17,1733,April,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,52,5200,ASHLAND AVE,0,ASHLAND,RESIDENCE,TREE IN FRONT YARD,April2014.dta
-,-,U,354086,18apr2014,2014,4,18,300,April,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,69,4500,MARGARETTA AVE,0,MARGARETTA,,,April2014.dta
-,-,U,354158,18apr2014,2014,4,18,1950,April,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,59,3000,DR MARTIN LUTHER KING DR,0,DR MARTIN LUTHER KING,,,April2014.dta
-,-,U,354255,19apr2014,2014,4,19,1450,April,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,34,1400,MENARD ST,0,MENARD,,,April2014.dta
-,-,U,354479,21apr2014,2014,4,21,923,April,2014,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,4,36,1600,OLIVE ST,0,OLIVE,CENTENARY CHURCH,,April2014.dta
-,-,U,354572,22apr2014,2014,4,22,520,April,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,3900,KEOKUK ST,0,KEOKUK,,,April2014.dta
-,-,U,354609,22apr2014,2014,4,22,1353,April,2014,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,34,912,LASALLE LN,0,LASALLE,,,April2014.dta
-,-,U,354681,23apr2014,2014,4,23,100,April,2014,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,5,52,1600,UNION BLVD,0,UNION,,,April2014.dta
-,-,U,354895,24apr2014,2014,4,24,1830,April,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,48,5700,MAPLE AVE,0,MAPLE,,ALLEY,April2014.dta
-,-,U,354914,24apr2014,2014,4,24,2000,April,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,4700,S 38TH ST,0,VIRGINIA,,,April2014.dta
-,-,U,354940,25apr2014,2014,4,25,28,April,2014,Driving Under Influence,211000,DUI-DRVING WHILE INTOXICATED,Yes,No,No,1,5,38,411,S TAYLOR,0,,,@METROLINK - CENTRAL WEST END,April2014.dta
-,-,U,355315,27apr2014,2014,4,27,2350,April,2014,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,75,9200,RIVERVIEW BLVD,0,,N. RIVERFRONT PARK,,April2014.dta
-,-,U,355647,01aug2013,2013,8,1,1,April,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,46,5700,MCPHERSON AVE,0,MCPHERSON,,,April2014.dta
-,-,U,355679,01jan2010,2010,1,1,1321,May,2014,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,3,25,2300,VIRGINIA AVE,0,VIRGINIA,,,May2014.dta
-,-,U,355682,01jan2014,2014,1,1,1,May,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4000,PALM,0,PALM,,,May2014.dta
575300.820226267,1016153.56105208,T,355752,02apr2014,2014,4,2,1100,May,2014,Aggravated Assault,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,4,77,1000,GRAND,0,GRAND,CLYDE C MILLER CAREER ACADEMY,,May2014.dta
575300.820226267,1016153.56105208,T,355753,02apr2014,2014,4,2,1100,May,2014,Aggravated Assault,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,4,77,1000,GRAND,0,GRAND,CLYDE C MILLER CAREER ACADEMY,,May2014.dta
-,-,U,355830,23apr2014,2014,4,23,1200,May,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,4300,ATHLONE AVE,0,ATHLONE,,@SCHOOL - YEATMAN,May2014.dta
-,-,U,355862,25apr2014,2014,4,25,2054,May,2014,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,4,0,201,S 18TH,0,,,@METROLINK- UNION STATION,May2014.dta
-,-,U,355905,28apr2014,2014,4,28,2225,May,2014,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,No,No,No,1,6,72,5100,RIVERVIEW,0,UNION,,,May2014.dta
-,-,U,355910,29apr2014,2014,4,29,900,May,2014,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,No,1,5,53,5000,FOUNTAIN,0,FOUNTAIN,,DOWNSTAIRS APARTMENT,May2014.dta
-,-,U,355911,29apr2014,2014,4,29,931,May,2014,Motor Vehicle Theft,72130,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,Yes,No,No,1,1,16,4200,NEWPORT,0,,,,May2014.dta
-,-,U,356144,02may2014,2014,5,2,1714,May,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,24,2600,GRAVOIS AVE,0,GRAVOIS,SEVEN-ELEVEN,PARKING LOT,May2014.dta
-,-,U,356223,03may2014,2014,5,3,1200,May,2014,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,3,0,2700,VICTOR,0,,,@PARK - FOX,May2014.dta
569368.909590431,1011003.81162762,T,356634,06may2014,2014,5,6,1601,May,2014,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,2,0,2334,TOWER GROVE,0,,,,May2014.dta
-,-,U,356778,07may2014,2014,5,7,1600,May,2014,Offenses Against The Family,204200,FAMILY & CHILD CRIME-CNTRIB DELINQ MINOR,Yes,No,No,1,6,0,6120,W. FLORISSANT,0,,,,May2014.dta
