xcoord,ycoord,objectid_1,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
885091.525739744,1003975.88155224,2264,264083,11jun2012,2012,6,11,1,7,2012,11,115100,FRAUD-STEALING BY DECEIT/OVER $150,1,0,0,1,1,5,4210,S KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,M&I BANK,BANK,July2012.dta
890934.069828913,1031053.53146507,2265,264087,12jun2012,2012,6,12,910,7,2012,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,0,1,1,8,55,4751,HAMMETT,0,TERRY,,,July2012.dta
898801.640379827,1005035.11729465,2266,264091,12jun2012,2012,6,12,1535,7,2012,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,0,1,1,3,18,3356,JEFFERSON,0,,,,July2012.dta
886974.426501494,989417.889342822,2268,264100,14jun2012,2012,6,14,1915,7,2012,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,1,1,809,W COURTOIS ST,0,COURTOIS,,NUISANCE PROPERTY,July2012.dta
900803.094054081,1022987.06564265,2269,264108,16jun2012,2012,6,16,1500,7,2012,15,152200,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,0,1,1,9,59,2900,JAMES COOL PAPA BELL,0,JAMES COOL PAPA BELL,,,July2012.dta
900357.314761911,1022979.58960774,2271,264115,18jun2012,2012,6,18,700,7,2012,8,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1,0,0,1,9,59,2946,JAMES COOL PAPA BELL,0,JAMES COOL PAPA BELL,,: APT A,July2012.dta
877408.060463663,1015832.88933424,2272,264121,19jun2012,2012,6,19,500,7,2012,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,2,43,1552,FAIRMOUNT,0,FAIRMOUNT,,,July2012.dta
899972.505164079,1014833.97761816,2273,264195,27jun2012,2012,6,27,1330,7,2012,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,9,31,2635,RUTGER,0,RUTGER,,,July2012.dta
887329.434321661,1021167.69296907,2274,264234,29jun2012,2012,6,29,1830,7,2012,7,72130,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,0,0,1,1,9,38,1,CHILDRENS,0,CHILDRENS,,PARKING GARAGE,July2012.dta
891958.898487911,1047022.7882404,2275,264249,30jun2012,2012,6,30,930,7,2012,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,6,73,5760,VIVIAN PL,0,VIVIAN,,NUISANCE ABATEMENT PROPERTY,July2012.dta
893228.459597077,1001777.1307004,2276,264562,02jul2012,2012,7,2,2045,7,2012,18,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1,0,0,1,1,16,4000,SOUTH GRAND,0,SOUTH GRAND,,,July2012.dta
908707.88828383,1062364.55414474,2279,264957,05jul2012,2012,7,5,1134,7,2012,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,6,75,10350,RIVERVIEW DR,0,,,NORTH RIVER FRONT PARK,July2012.dta
877267.270390913,1025459.77493607,2280,265632,09jul2012,2012,7,9,2011,7,2012,6,66701,LARCENY-BICYCLES UNDER $500,1,0,0,1,2,82,270,N SKINKER BLVD,0,,KAYAK COFFEE,REAR PARKING LOT,July2012.dta
903552.996362664,1017697.38002782,2281,265776,10jul2012,2012,7,10,1655,7,2012,22,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1,0,0,1,4,36,1800,MARKET ST,0,MARKET,,CITY PARK ACROSS THE STREET FROM UNI,July2012.dta
886684.958576497,1040684.35242649,2283,265921,11jul2012,2012,7,11,1600,7,2012,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,70,4300,GOODFELLOW,0,,,,July2012.dta
881824.589360245,1021308.1506934,2284,265929,11jul2012,2012,7,11,1700,7,2012,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,2,82,200,N SKINKER BLVD,0,,,CITY STREET,July2012.dta
910435.658450328,1018571.09809665,2285,266084,12jul2012,2012,7,12,1430,7,2012,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,4,35,712,N 2ND ST,0,2ND,TATOUAGE BODY ART STUDIO,,July2012.dta
905444.882342663,1017859.85214382,2286,266289,13jul2012,2012,7,13,2020,7,2012,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,36,1401,MARKET ST,0,MARKET,,,July2012.dta
904520.317262661,1018617.53369932,2287,266730,16jul2012,2012,7,16,1050,7,2012,6,69702,LARCENY-ALL OTHER UNDER $500,1,0,0,1,4,36,201,N 17TH ST,0,17TH,7-11,,July2012.dta
894881.854256161,1000325.36621549,2288,266750,16jul2012,2012,7,16,1500,7,2012,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,1,16,3127,MERAMEC ST,0,MERAMEC,,,July2012.dta
903680.815332744,1033207.56849557,2289,267014,18jul2012,2012,7,18,915,7,2012,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,5,66,1900,E GRAND,0,,,,July2012.dta
885035.497308496,1004585.1959504,2291,267131,19jul2012,2012,7,19,900,7,2012,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,2,14,3805,S KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,,,July2012.dta
893015.019079078,1022420.98114491,2292,267298,20jul2012,2012,7,20,1125,7,2012,18,182400,DRUGS-POSSESSION/MARIJUANA,1,0,0,1,9,38,338,N SARAH ST,0,SARAH,,,July2012.dta
903050.941920578,1033384.17181691,2293,267322,20jul2012,2012,7,20,1419,7,2012,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,66,4709,N. 20TH,0,N. 20TH,WATERTOWER APARTMENT,NUISANCE ABATEMENT PROPERTY,July2012.dta
890234.060730245,1043035.66334066,2294,267474,21jul2012,2012,7,21,1330,7,2012,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,72,5705,LILLIAN AVE,0,LILLIAN,,ON STREET,July2012.dta
887764.935419161,1023748.94404016,2295,267545,21jul2012,2012,7,21,2223,7,2012,25,250000,LOITERING-BEGGING,1,0,0,1,9,38,48,MARYLAND PLZ,0,,CREPS SIDEWALK CAFE,@MARYLAND PLAZA,July2012.dta
904211.105610747,1010953.89482716,2296,267703,22jul2012,2012,7,22,2200,7,2012,22,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1,0,0,1,3,21,1848,MENARD ST,0,MENARD,,,July2012.dta
898807.644960996,1036357.69474124,2297,267710,22jul2012,2012,7,22,2230,7,2012,6,65701,LARCENY-MTR VEH PARTS UNDER $500,1,0,0,1,6,68,4572,CLARENCE AVE,0,CLARENCE,,,July2012.dta
908914.416742161,1029447.36112099,2298,267755,23jul2012,2012,7,23,530,7,2012,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1,0,0,1,5,64,3300,HALL ST,0,,HEINTZ STEEL,,July2012.dta
905964.828481246,1025966.88120532,2300,267909,24jul2012,2012,7,24,1009,7,2012,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,63,2800,FLORISSANT,0,N. FLORISSANT,PHILLIP 66,NUISANCE ABATEMENT PROPERTY,July2012.dta
900386.625070747,1033264.61431324,2301,268007,24jul2012,2012,7,24,2326,7,2012,13,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1,0,0,1,5,67,4247,E COLLEGE,0,COLLEGE,,SINGLE FAMILY RESIDENCE,July2012.dta
893511.797941163,1004044.1990009,2305,268594,28jul2012,2012,7,28,2130,7,2012,3,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1,0,0,1,3,19,3636,S. GRAND,0,,FAMILY DOLLAR,,July2012.dta
890918.281474661,1036070.25699591,2308,269027,02nov2011,2011,11,2,1200,7,2012,11,111110,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,1,0,0,1,6,70,3901,N KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,,,July2012.dta
894306.119515244,1026859.21341015,2309,269041,16jan2012,2012,1,16,1359,8,2012,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,8,58,4237,EVANS,0,EVANS,,,August2012.dta
892778.386022162,1025368.9811544,2310,269074,01may2012,2012,5,1,1253,8,2012,6,69602,"LARCENY-ALL OTHER $500 - $24,999",0,0,1,1,8,58,4252,BELLE,0,BELLE,,RESIDENCE,August2012.dta
906357.401843078,1016821.32928649,2311,269110,15jun2012,2012,6,15,1830,8,2012,6,67601,"LARCENY-FROM BUILDING $500 - $24,999",0,0,1,1,4,35,200,TUCKER,0,TUCKER,JUSTICE CENTER,,August2012.dta
888011.348312162,1033806.50069666,2312,269112,16jun2012,2012,6,16,400,8,2012,17,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,0,0,1,1,7,52,2800,UNION,0,UNION,,,August2012.dta
892662.786843911,997531.387551486,2313,269141,30jun2012,2012,6,30,1731,8,2012,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,1,16,3442,ITASKA,0,ITASKA,,,August2012.dta
889722.134260662,1025083.20876008,2314,269199,12jul2012,2012,7,12,1500,8,2012,5,52330,BURGLARY-BUSINESS/UNK TIME/FORC ENT/OCCUPIED,0,0,1,1,9,38,4540,OLIVE,0,OLIVE,,REAR OF THIS LOCATION,August2012.dta
907294.66276383,1019017.03257224,2315,269220,17jul2012,2012,7,17,1900,8,2012,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,4,35,1101,WASHINGTON,0,WASHINGTON,,,August2012.dta
905133.195301995,1032421.57367649,2316,269224,18jul2012,2012,7,18,1650,8,2012,18,183130,DRUGS-SALE/HEROIN,0,0,1,1,5,66,4300,RANDALL,0,RANDALL,,,August2012.dta
888599.997725412,1032719.95365716,2317,269333,31jul2012,2012,7,31,105,8,2012,1,10000,HOMICIDE,0,0,1,1,7,52,5117,HIGHLAND,0,,,,August2012.dta
881353.095224496,1034353.07735941,2319,269494,01aug2012,2012,8,1,1957,8,2012,26,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1,0,0,1,7,78,1450,HODIAMONT,0,,,,August2012.dta
885887.073033161,1006343.73508424,2322,270331,07aug2012,2012,8,7,1215,8,2012,11,112010,FRAUD-CREDIT DEVICE/OVER $150,1,0,0,1,3,15,3410,S. KINGSHIGHWAY,0,S. KINGSHIGHWAY,QUIK TRIP,,August2012.dta
885484.672263164,1033116.45253607,2323,270373,07aug2012,2012,8,7,1815,8,2012,6,65701,LARCENY-MTR VEH PARTS UNDER $500,1,0,0,1,7,50,1902,BELT AVE,0,BELT,,,August2012.dta
893236.933333412,1002056.4510079,2324,270566,08aug2012,2012,8,8,2345,8,2012,3,31422,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT,1,0,0,1,1,16,3934,S. GRAND,0,,,CONOCO GAS STATION,August2012.dta
908107.241191164,1017398.48790907,2327,270749,10aug2012,2012,8,10,1000,8,2012,26,261310,EXPLOSIVES-FALSE BOMB THREAT,1,0,0,1,4,35,111,NORTH 7TH ST,0,WAINWRIGHT BUILDING,WAINWRIGHT BUILDING,STATE OFFICE BUILDING,August2012.dta
903720.777195077,1030641.30131841,2330,271329,14aug2012,2012,8,14,902,8,2012,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,65,4037,N FLORISSANT AVE,0,FLORISSANT,,NUISANCE ABATEMENT PROPERTY,August2012.dta
881824.589360245,1021308.1506934,2331,271405,14aug2012,2012,8,14,1907,8,2012,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,2,82,5010,GRAND DR,0,,,INSIDE FOREST PARK,August2012.dta
898231.249788329,1005805.99436183,2332,271502,15aug2012,2012,8,15,1608,8,2012,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,0,0,1,3,30,3254,OHIO AVE,0,OHIO,,,August2012.dta
905075.837805163,1016405.62178458,2336,272082,19aug2012,2012,8,19,1017,8,2012,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1400,SPRUCE,0,SPRUCE,BUS TRANSFER STATION,CIVIC CENTER METROLINK STATION,August2012.dta
907711.836142078,1018137.02711441,2338,272410,21aug2012,2012,8,21,1700,8,2012,6,66701,LARCENY-BICYCLES UNDER $500,1,0,0,1,4,35,315,N 9TH ST,0,9TH,CULINARIA,OUTSIDE BIKE RACK,August2012.dta
899361.06445783,1026965.26208257,2339,272469,22aug2012,2012,8,22,215,8,2012,4,44012,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",1,0,0,1,5,59,2543,N. GRAND,0,N. GRAND,,,August2012.dta
907127.24708816,1013367.6409839,2341,272805,24aug2012,2012,8,24,1155,8,2012,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,34,1118,S 7TH ST,0,,,@MADISON SCHOOL,August2012.dta
907127.24708816,1013367.6409839,2342,272806,24aug2012,2012,8,24,1155,8,2012,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,34,1118,S 7TH ST,0,,,@MADISON SCHOOL,August2012.dta
888986.75941908,994375.721618742,2344,273645,29aug2012,2012,8,29,1117,8,2012,1,10000,HOMICIDE,1,0,0,1,1,3,3621,IRON,0,,,,August2012.dta
888986.75941908,994375.721618742,2345,273646,29aug2012,2012,8,29,1117,8,2012,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1,0,0,1,1,3,3621,IRON,0,,,,August2012.dta
888986.75941908,994375.721618742,2346,273647,29aug2012,2012,8,29,1117,8,2012,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1,0,0,1,1,3,3621,IRON,0,,,,August2012.dta
905216.567182496,1018198.66183366,2347,273653,29aug2012,2012,8,29,1300,8,2012,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,4,36,111,N 15TH,0,N. 15TH,CITY VIEW APARTMENT,,August2012.dta
908424.028615329,1017064.48660857,2348,273839,30aug2012,2012,8,30,1646,8,2012,22,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1,0,0,1,4,35,600,CHESTNUT,0,,KEINER PLAZA,,August2012.dta
879251.525608744,1031112.08876266,2350,274006,31jan2012,2012,1,31,200,9,2012,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,1,0,0,1,7,48,1141,HODIAMONT,0,HODIAMONT,,: APT 2C,September2012.dta
884497.247400746,1012844.09675541,2351,274023,01apr2012,2012,4,1,1250,9,2012,12,121000,EMBEZZLEMENT-VALUE OVER $150,1,0,0,1,2,12,2132,EDWARDS ST,0,EDWARDS,MAMA CAMPISI S,,September2012.dta
891422.006845161,991955.999095991,2352,274061,25jun2012,2012,6,25,1200,9,2012,6,69602,"LARCENY-ALL OTHER $500 - $24,999",0,0,1,1,1,1,6414,MICHIGAN,0,MICHIGAN,,REAR,September2012.dta
889016.667495746,1023134.64671233,2353,274088,20jul2012,2012,7,20,2230,9,2012,5,51322,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,0,0,1,1,9,38,4535,LINDELL,0,LINDELL,,,September2012.dta
882837.978081495,1026754.1240534,2354,274089,20jul2012,2012,7,20,800,9,2012,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,7,48,5540,DELMAR BLVD,0,DELMAR,,,September2012.dta
907299.502321079,1031481.32260424,2356,274094,23jul2012,2012,7,23,1,9,2012,6,69602,"LARCENY-ALL OTHER $500 - $24,999",1,0,0,1,5,64,121,BREMEN AVE,0,BREMEN,,SUPERVAN SERVICE COMPANY,September2012.dta
902729.584295578,1034049.18328215,2357,274122,09jul2012,2012,7,9,1205,9,2012,26,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,0,1,1,5,66,2000,PRAIRIE,0,PRAIRIE,,,September2012.dta
888443.716541912,988369.377660319,2358,274142,13aug2012,2012,8,13,1700,9,2012,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,1,1,1,2,7719,MINNESOTA,0,MINNESOTA,,,September2012.dta
894290.094612911,1010103.70951965,2359,274145,14aug2012,2012,8,14,1400,9,2012,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1,0,0,1,3,25,2700,S. GRAND,0,S. GRAND,ALP S SUPERMARKET,,September2012.dta
900436.289013412,1022980.91309591,2360,274160,17aug2012,2012,8,17,2208,9,2012,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,9,59,2940,JAMES COOL PAPA BELL,0,JAMES COOL PAPA BELL,CITY STREET,,September2012.dta
878000.03237683,1025562.16055807,2361,274165,18aug2012,2012,8,18,1230,9,2012,5,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,0,0,1,1,7,46,6115,PERSHING,0,PERSHING,,,September2012.dta
898174.679363411,1014659.66858357,2363,274187,22aug2012,2012,8,22,1549,9,2012,11,115100,FRAUD-STEALING BY DECEIT/OVER $150,1,0,0,1,9,31,2921,PARK AVE,0,PARK,,,September2012.dta
889658.382419661,1005989.77713074,2364,274198,23aug2012,2012,8,23,230,9,2012,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,3,15,4121,FAIRVIEW,0,FAIRVIEW,,,September2012.dta
894729.940517996,1045107.32520782,2366,274312,31aug2012,2012,8,31,1500,9,2012,5,52312,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1,0,0,1,6,86,5239,W FLORISSANT,0,,CALVARY CEMETERY,,September2012.dta
888110.626984995,1026044.94732215,2367,274367,09aug2012,2012,8,9,1445,9,2012,6,63701,LARCENY-SHOPLIFT UNDER $500,0,0,1,1,9,38,4956,DELMAR,0,DELMAR,DOLLAR GENERAL,,September2012.dta
899978.528117914,1038709.33472299,2368,274469,01sep2012,2012,9,1,2334,9,2012,26,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1,0,0,1,6,74,800,EAST TAYLOR,0,,,,September2012.dta
879359.993239578,1004480.33723624,2369,274513,10sep2012,2012,9,10,1130,9,2012,6,66601,"LARCENY-BICYCLES $500 - $24,999",1,0,0,1,2,7,64,HAMPTON VILLAGE,0,,NOODLES & COMPANY,,September2012.dta
904678.760187246,1034616.77105774,2371,274937,13sep2012,2012,9,13,1323,9,2012,18,182400,DRUGS-POSSESSION/MARIJUANA,1,0,0,1,5,64,4800,N. BROADWAY,0,,PHILLIPS 66,,September2012.dta
894468.79176208,1051457.72654899,2376,276498,23sep2012,2012,9,23,1700,9,2012,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,6,73,8960,RIVERVIEW BLVD,0,RIVERVIEW,,,September2012.dta
895439.990607079,1050288.84765316,2377,276585,24sep2012,2012,9,24,1230,9,2012,5,52112,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,1,0,0,1,6,74,8724,HALLS FERRY CIR,0,HALLS FERRY,BADEN SCHOOL,,September2012.dta
907127.24708816,1013367.6409839,2378,276586,24sep2012,2012,9,24,1230,9,2012,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,4,34,1118,7TH,0,7TH,COLLEGE PREP AT MADISON,,September2012.dta
890582.011477914,1031443.78232499,2379,276700,25sep2012,2012,9,25,1400,9,2012,5,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1,0,0,1,8,55,4812,HIGHLAND,0,HIGHLAND,,,September2012.dta
894275.95651783,1052354.44129099,2382,277252,29sep2012,2012,9,29,1940,9,2012,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,73,9102,HALLS FERRY CIR,0,,,,September2012.dta
896419.996192995,1029765.77649465,2383,277309,29sep2012,2012,9,29,700,9,2012,6,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1,0,0,1,8,57,4161,SAINT LOUIS,0,SAINT LOUIS,,,September2012.dta
880785.083237164,1017264.12203607,2384,277451,03sep2012,2012,9,3,918,9,2012,11,112010,FRAUD-CREDIT DEVICE/OVER $150,1,0,0,1,2,41,1253,HAMPTON AVE,0,HAMPTON,STEAK N SHAKE,,September2012.dta
881553.417330414,1013242.01787557,2386,278373,01jan2012,2012,1,1,1410,10,2012,12,121000,EMBEZZLEMENT-VALUE OVER $150,1,0,0,1,2,12,2141,59TH ST,0,59TH,CATERING ST LOUIS,,October2012.dta
904520.317262661,1018617.53369932,2388,278718,11oct2012,2012,10,11,1853,10,2012,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,4,36,201,N 17TH ST,0,AND LOCUST,11-Jul,,October2012.dta
893453.499829412,996804.228244655,2389,278794,12oct2012,2012,10,12,1127,10,2012,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,1,16,3253,LIBERTY,0,,,DELOR/VIRGINIA,October2012.dta
908425.038455829,1017299.24663774,2390,278893,12oct2012,2012,10,12,500,10,2012,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,4,35,604,PINE,0,PINE,KIENER PARKING GARAGE,,October2012.dta
905665.28741366,1018714.01939874,2393,279626,18oct2012,2012,10,18,1020,10,2012,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,36,310,N. 15TH ST,0,N. 15TH,CONFLUENCE HIGHSCHOOL,,October2012.dta
907711.836142078,1018137.02711441,2395,279778,19oct2012,2012,10,19,1000,10,2012,6,63701,LARCENY-SHOPLIFT UNDER $500,1,0,0,1,4,35,315,N 9TH ST,0,SCHNUCKS CULINARIA,,,October2012.dta
903025.809424911,1010193.64798807,2399,281061,27oct2012,2012,10,27,100,10,2012,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,3,21,1200,RUSSELL BLVD,0,RUSSELL,,,October2012.dta
888239.296675161,1021437.90371474,2400,281274,28oct2012,2012,10,28,530,10,2012,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,9,38,4550,FOREST PARK,0,BARNES JEWISH PLZA,BJC HOSPITAL NORTH GARAGE,BJC HOSPITAL NORTH GARAGE,October2012.dta
895647.971818414,996315.934601821,2401,281410,03oct2012,2012,10,3,1038,10,2012,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,1,17,4746,S BROADWAY,0,BELLERIVE PARK,,,October2012.dta
894468.79176208,1051457.72654899,2404,281901,05oct2012,2012,10,5,1310,10,2012,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,6,74,8960,RIVERVIEW BLVD,0,RIVERVIEW,,,October2012.dta
908024.319769081,1017116.44779074,2407,282419,09oct2012,2012,10,9,1530,10,2012,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,4,35,701,MARKET ST,0,MARKET,PEABODY ENERGY,,October2012.dta
899410.936405327,1025559.46272882,2408,282515,17nov2009,2009,11,17,800,10,2012,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,9,59,1827,COLEMAN AVE,0,COLEMAN,,,October2012.dta
893803.782265328,1025460.59973757,2409,282516,23feb2012,2012,2,23,1908,10,2012,1,10000,HOMICIDE,0,0,1,1,8,58,4200,FINNEY,0,FINNEY,,,October2012.dta
888392.852798495,1024954.95212682,2410,282530,30apr2012,2012,4,30,1409,10,2012,11,111110,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,1,0,0,1,9,38,393,N EUCLID AVE,0,EUCLID,REED BRICK MANAGEMENT,,October2012.dta
895027.579358414,1005779.25983524,2411,282564,29jul2012,2012,7,29,1400,10,2012,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,1,1,3,30,3341,VIRGINIA,0,VIRGINIA,,,October2012.dta
885160.196862247,1012766.47617574,2412,282594,23aug2012,2012,8,23,1025,10,2012,11,111200,FRAUD-BAD CHECK/NO ACCOUNT,1,0,0,1,2,12,2130,MARCONI ST,0,MARCONI,VITALES BAKERY,,October2012.dta
905776.98994616,1019679.03649757,2413,282600,25aug2012,2012,8,25,1100,10,2012,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,4,36,701,15TH,0,15TH,CITY MUSEUM,,October2012.dta
896397.543153912,1009255.59048099,2414,282652,13sep2012,2012,9,13,1811,10,2012,3,36111,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,0,0,1,1,3,25,3126,MAGNOLIA,0,MAGNOLIA,,,October2012.dta
897251.987967327,1002946.22252232,2415,282668,14sep2012,2012,9,14,900,10,2012,6,67501,"LARCENY-FROM BUILDING OVER $25,000",0,0,1,1,3,19,3721,IOWA,0,IOWA,,:1ST FL,October2012.dta
904017.543005746,1013921.46730407,2416,282710,22sep2012,2012,9,22,1300,10,2012,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,1,0,0,1,4,33,1421,PEABODY,0,LEFFINGWELL,,,October2012.dta
890211.132954579,1047389.41316332,2417,282780,27sep2012,2012,9,27,325,10,2012,8,83000,ARSON-KNOWINGLY BURNING/SUCCESS,1,0,0,1,6,76,5706,ERA,0,ERA,,,October2012.dta
887898.526687413,1023954.37473165,2418,282823,29sep2012,2012,9,29,2115,10,2012,5,51121,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,0,0,1,1,9,38,27,MARYLAND,0,MARYLAND,,:REAR,October2012.dta
900583.800857496,1033567.28824857,2419,282828,03sep2012,2012,9,3,2100,10,2012,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,0,1,1,5,67,4319,COLLEGE,0,COLLEGE,,,October2012.dta
883483.303234413,1002825.48752757,2420,282857,04sep2012,2012,9,4,1,10,2012,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,1,1,2,7,5011,DEVONSHIRE,0,DEVONSHIRE,,,October2012.dta
888692.106136996,1030783.33023382,2421,282883,10oct2012,2012,10,10,2023,11,2012,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,8,55,1600,NORTH KINGSHIGHWAY,0,NORTH KINGSHIGHWAY,,,November2012.dta
879359.993239578,1004480.33723624,2422,282896,12oct2012,2012,10,12,1957,11,2012,11,115200,FRAUD-STEALING BY DECEIT/UNDER $150,0,0,1,1,2,7,20,HAMPTON VILLAGE,0,HAMPTON VILLAGE,EMPORER`S WOK,,November2012.dta
892755.26303691,1036620.75917574,2423,282951,22oct2012,2012,10,22,1851,11,2012,3,32111,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,0,0,1,1,6,69,4169,EUCLID,0,EUCLID,,,November2012.dta
886599.645098828,1004388.73243257,2424,282952,22oct2012,2012,10,22,915,11,2012,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,0,1,1,3,15,4438,BECK,0,BECK,,: REAR,November2012.dta
886786.41145758,1036792.93140357,2425,282964,24oct2012,2012,10,24,100,11,2012,8,83000,ARSON-KNOWINGLY BURNING/SUCCESS,0,0,1,1,7,50,5552,HEBERT,0,HEBERT,,ALLEY,November2012.dta
