X,Y,ObjectID,Status,Score,Match_type,Match_addr,Side,Ref_ID,User_fld,Addr_type,ARC_Single,id,dateoccurr,yearoccurr,monthoccur,dayoccurre,timeoccurr,month,year,ucr,crime,descriptio,newcrime,unfounded,adjustment,count,district,neighborho,ileadsaddr,ileadsstre,cadaddress,cadstreet,locationna,locationco,xcoord,ycoord,_source,mergedilea
-1.79769313486232e+308,-1.79769313486232e+308,499,U,0.00000000000,A,,,-1,,,5600 PALM ST,468276,27jul2016,2016,7,27,2200,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,5600,PALM ST,,PALM,,,0,0,August2016.dta,5600 PALM ST
557058.827232804,999610.232843563,500,M,100.00000000000,A,5929 CHILDRESS AVE,,180124,,PointAddress,5929 CHILDRESS,468293,28jul2016,2016,7,28,1614,August,2016,Motor Vehicle Theft,71040,AUTO THEFT-PERM RETNT/ATTEMPT,No,No,No,1,2,8,5929,CHILDRESS,,,,,0,0,August2016.dta,5929 CHILDRESS
585004.061768185,1060138.53510599,501,M,100.00000000000,A,712 RIVERMONT DR,,224708,,PointAddress,712 RIVERMONT,468299,28jul2016,2016,7,28,2130,August,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,No,1,6,75,712,RIVERMONT,,RIVERMONT,,,0,0,August2016.dta,712 RIVERMONT
586684.917381644,1019446.16142571,502,M,100.00000000000,A,721 N TUCKER BLVD,,164396,,PointAddress,721 N TUCKER,468300,29jul2016,2016,7,29,28,August,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,0,0,August2016.dta,721 N TUCKER
578310.088702701,1026285.374612,503,M,100.00000000000,A,3700 NORTH MARKET ST,,42271,,PointAddress,3700 NORTH MARKET ST,468305,29jul2016,2016,7,29,900,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,59,3700,NORTH MARKET ST,,NORTH MARKET,,,0,0,August2016.dta,3700 NORTH MARKET ST
569172.141774803,1032677.15843243,504,M,100.00000000000,A,5021 NORTHLAND AVE,,121432,,PointAddress,5021 NORTHLAND,468334,29jul2016,2016,7,29,2300,August,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,5,52,5021,NORTHLAND,,NORTHLAND,,,0,0,August2016.dta,5021 NORTHLAND
573199.605493341,1010883.22767203,505,M,100.00000000000,A,3800 SHENANDOAH AVE,,50017,,PointAddress,3800 SHENANDOAH AVE,468484,01aug2016,2016,8,1,1041,August,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,27,3800,SHENANDOAH AVE,,SHENANDOAH,,,0,0,August2016.dta,3800 SHENANDOAH AVE
-1.79769313486232e+308,-1.79769313486232e+308,506,U,0.00000000000,A,,,-1,,,2200 BREMEN AVE,468709,02aug2016,2016,8,2,2000,August,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,4,65,2200,BREMEN AVE,,22ND,,,0,0,August2016.dta,2200 BREMEN AVE
-1.79769313486232e+308,-1.79769313486232e+308,507,U,0.00000000000,A,,,-1,,,600 MARKET ST,468937,04aug2016,2016,8,4,1300,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,MARKET ST,,WALNUT,THE OUTFIELD,,0,0,August2016.dta,600 MARKET ST
584723.135217372,1017975.73813534,508,M,100.00000000000,A,1500 CHESTNUT ST,,74218,,PointAddress,1500 CHESTNUT ST,469104,05aug2016,2016,8,5,1852,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1500,CHESTNUT ST,,,ETERNAL FLAME PARK,,0,0,August2016.dta,1500 CHESTNUT ST
-1.79769313486232e+308,-1.79769313486232e+308,509,U,0.00000000000,A,,,-1,,,1700 ARSENAL,469233,06aug2016,2016,8,6,1833,August,2016,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,3,22,1700,ARSENAL,,,,ALIAS ARSENAL/I 55 SB,0,0,August2016.dta,1700 ARSENAL
-1.79769313486232e+308,-1.79769313486232e+308,510,U,0.00000000000,A,,,-1,,,1600 OLIVE ST,469344,07aug2016,2016,8,7,1155,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1600,OLIVE ST,,,,,0,0,August2016.dta,1600 OLIVE ST
561650.418377314,1021265.92442778,511,M,100.00000000000,A,1 GOVERNMENT DR,,239429,,PointAddress,1 GOVERNMENT DR,469365,07aug2016,2016,8,7,1600,August,2016,Frauds,115100,FRAUD-STEALING BY DECEIT/OVER $150,Yes,No,No,1,2,82,1,GOVERNMENT DR,,ONE GOVERNMENT DR.,LIVING WORLD,,0,0,August2016.dta,1 GOVERNMENT DR
586329.065874282,1027003.9977744,512,M,100.00000000000,A,1400 HEBERT ST,,64542,,PointAddress,1400 HEBERT ST,469522,08aug2016,2016,8,8,1623,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,4,63,1400,HEBERT ST,,HEBERT,,,0,0,August2016.dta,1400 HEBERT ST
586375.346136205,1018412.71194198,513,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,469524,08aug2016,2016,8,8,1634,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,LOCUST,CHRIST CHURCH CATHEDRAL,,0,0,August2016.dta,1200 LOCUST ST
-1.79769313486232e+308,-1.79769313486232e+308,514,U,0.00000000000,A,,,-1,,,4400 LABADIE AVE,469620,09aug2016,2016,8,9,1200,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4400,LABADIE AVE,,LABADIE,,,0,0,August2016.dta,4400 LABADIE AVE
588152.583749808,1017676.75128745,515,M,100.00000000000,A,700 OLIVE ST,,9662,,PointAddress,700 OLIVE ST,469751,10aug2016,2016,8,10,958,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,OLIVE ST,,,,,0,0,August2016.dta,700 OLIVE ST
561650.418377314,1021265.92442778,516,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,469773,10aug2016,2016,8,10,1410,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,0,0,August2016.dta,700 CARR LANE DR
561650.418377314,1021265.92442778,517,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,469775,10aug2016,2016,8,10,1425,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,0,0,August2016.dta,700 CARR LANE DR
561650.418377314,1021265.92442778,518,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,469780,10aug2016,2016,8,10,1525,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,0,0,August2016.dta,700 CARR LANE DR
-1.79769313486232e+308,-1.79769313486232e+308,519,U,0.00000000000,A,,,-1,,,1400 LOCUST ST,469934,11aug2016,2016,8,11,1715,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,LOCUST ST,,LOCUST,,@NEW LIFE EVNGLSTC CNTR IN ALLEY,0,0,August2016.dta,1400 LOCUST ST
573391.492737789,1005051.8011182,520,M,100.00000000000,A,3500 S GRAND BLVD,,29470,,PointAddress,3500 S GRAND BLVD,469976,11aug2016,2016,8,11,2311,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,25,3500,S GRAND BLVD,,,PHILLIPS 66,GAS STATION,0,0,August2016.dta,3500 S GRAND BLVD
-1.79769313486232e+308,-1.79769313486232e+308,521,U,0.00000000000,A,,,-1,,,1500 N 20TH ST,470308,13aug2016,2016,8,13,2200,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,61,1500,N 20TH ST,,MELVIN E COLLINS,,,0,0,August2016.dta,1500 N 20TH ST
-1.79769313486232e+308,-1.79769313486232e+308,522,U,0.00000000000,A,,,-1,,,420 S 8TH ST,470310,13aug2016,2016,8,13,2205,August,2016,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,35,420,S 8TH ST,,S EIGHTH,BUSCH STADIUM,,0,0,August2016.dta,420 S 8TH ST
584542.892557193,1013201.22492982,523,M,90.87000000000,A,1300 S 13TH ST,,144721,,PointAddress,1300 N. 13TH ST,470363,14aug2016,2016,8,14,427,August,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,4,61,1300,N. 13TH ST,,,,,0,0,August2016.dta,1300 N. 13TH ST
584542.892557193,1013201.22492982,524,M,90.87000000000,A,1300 S 13TH ST,,144721,,PointAddress,1300 N. 13TH ST,470364,14aug2016,2016,8,14,427,August,2016,Aggravated Assault,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,Yes,No,No,1,4,61,1300,N. 13TH ST,,,,,0,0,August2016.dta,1300 N. 13TH ST
579909.291377593,1011895.60990272,525,M,100.00000000000,A,1920 S JEFFERSON AVE,,47806,,PointAddress,1920 S. JEFFERSON,470429,14aug2016,2016,8,14,1856,August,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,3,23,1920,S. JEFFERSON,,,,ALIAS JEFFERSON/I 44 EB,0,0,August2016.dta,1920 S. JEFFERSON
570111.28704964,1002227.04116137,526,M,100.00000000000,A,4000 MERAMEC ST,,102783,,PointAddress,4000 MERAMEC ST,470434,14aug2016,2016,8,14,1900,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,4000,MERAMEC ST,,,,,0,0,August2016.dta,4000 MERAMEC ST
-1.79769313486232e+308,-1.79769313486232e+308,527,U,0.00000000000,A,,,-1,,,7200 HAMPTON,470509,15aug2016,2016,8,15,1126,August,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,1,6,7200,HAMPTON,,,,@PARK - WILLMORE,0,0,August2016.dta,7200 HAMPTON
-1.79769313486232e+308,-1.79769313486232e+308,528,U,0.00000000000,A,,,-1,,,1000 S 3RD ST,470544,15aug2016,2016,8,15,1700,August,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,4,35,1000,S 3RD ST,,,CONCRETE STRATEGIES JOB SITE,,0,0,August2016.dta,1000 S 3RD ST
586192.902305663,1029929.95915894,529,M,100.00000000000,A,1113 SALISBURY ST,,130857,,PointAddress,1113 SALISBURY,470804,17aug2016,2016,8,17,1147,August,2016,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,4,65,1113,SALISBURY,,,BP GAS STATION,,0,0,August2016.dta,1113 SALISBURY
-1.79769313486232e+308,-1.79769313486232e+308,530,U,0.00000000000,A,,,-1,,,3100 ALLEN AVE,470834,17aug2016,2016,8,17,1600,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,3,26,3100,ALLEN AVE,,JEFFERSON,,,0,0,August2016.dta,3100 ALLEN AVE
-1.79769313486232e+308,-1.79769313486232e+308,531,U,0.00000000000,A,,,-1,,,1502 BLAIR AVE,470952,18aug2016,2016,8,18,1552,August,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,4,63,1502,BLAIR AVE,,,,,0,0,August2016.dta,1502 BLAIR AVE
580165.98976855,1014833.90046173,532,M,100.00000000000,A,2600 HICKORY ST,,45888,,PointAddress,2600 HICKORY ST,470982,18aug2016,2016,8,18,1930,August,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,3,31,2600,HICKORY ST,,HICKORY,,,0,0,August2016.dta,2600 HICKORY ST
-1.79769313486232e+308,-1.79769313486232e+308,533,U,0.00000000000,A,,,-1,,,4400 PENNSYLVANIA AVE,470994,18aug2016,2016,8,18,2145,August,2016,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,5,38,4400,PENNSYLVANIA AVE,,KINGSHIGHWAY,,,0,0,August2016.dta,4400 PENNSYLVANIA AVE
-1.79769313486232e+308,-1.79769313486232e+308,534,U,0.00000000000,A,,,-1,,,700 LAFAYETTE AVE,471121,19aug2016,2016,8,19,1915,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,21,700,LAFAYETTE AVE,,LAFAYETTE,,,0,0,August2016.dta,700 LAFAYETTE AVE
587070.618986454,1018758.18104411,535,M,100.00000000000,A,1100 WASHINGTON AVE,,3880,,PointAddress,1100 WASHINGTON AVE,471180,20aug2016,2016,8,20,235,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,WASHINGTON,,,0,0,August2016.dta,1100 WASHINGTON AVE
-1.79769313486232e+308,-1.79769313486232e+308,536,U,0.00000000000,A,,,-1,,,200 N 17TH ST,471231,20aug2016,2016,8,20,1401,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,N 17TH ST,,,7-11,REAR,0,0,August2016.dta,200 N 17TH ST
587070.618986454,1018758.18104411,537,M,100.00000000000,A,1100 WASHINGTON AVE,,3880,,PointAddress,1100 WASHINGTON AVE,471312,21aug2016,2016,8,21,207,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,,,SIDEWALK,0,0,August2016.dta,1100 WASHINGTON AVE
569782.84862968,996337.79676269,538,M,100.00000000000,A,5544 S 37TH ST,,190387,,PointAddress,5544 S. 37TH,471553,22aug2016,2016,8,22,2040,August,2016,Aggravated Assault,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,1,3,5544,S. 37TH,,GRAND,,,0,0,August2016.dta,5544 S. 37TH
-1.79769313486232e+308,-1.79769313486232e+308,539,U,0.00000000000,A,,,-1,,,100 N 6TH ST,471845,24aug2016,2016,8,24,1845,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,100,N 6TH ST,,6TH,,,0,0,August2016.dta,100 N 6TH ST
585654.422445048,1017711.13802321,540,M,100.00000000000,A,1300 CHESTNUT ST,,74200,,PointAddress,1300 CHESTNUT ST,471884,24aug2016,2016,8,24,2227,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1300,CHESTNUT ST,,,,INSIDE PARK,0,0,August2016.dta,1300 CHESTNUT ST
-1.79769313486232e+308,-1.79769313486232e+308,541,U,0.00000000000,A,,,-1,,,1400 PINE ST,471999,25aug2016,2016,8,25,1940,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,PINE ST,,PINE,,PARK,0,0,August2016.dta,1400 PINE ST
586375.346136205,1018412.71194198,542,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,472070,26aug2016,2016,8,26,845,August,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,1200,LOCUST ST,,LOCUST,CHRIST CHURCH CATHEDRAL,,0,0,August2016.dta,1200 LOCUST ST
575075.974386349,1012714.64180946,543,M,100.00000000000,A,1700 S GRAND BLVD,,29115,,PointAddress,1700 S GRAND BLVD,472091,26aug2016,2016,8,26,1130,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,3,31,1700,S GRAND BLVD,,WEST PINE,,,0,0,August2016.dta,1700 S GRAND BLVD
-1.79769313486232e+308,-1.79769313486232e+308,544,U,0.00000000000,A,,,-1,,,2000 MAURY AVE,472201,27aug2016,2016,8,27,130,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,13,2000,MAURY AVE,,MAURY,,APT 1N,0,0,August2016.dta,2000 MAURY AVE
575027.735344861,1020113.73621561,545,M,100.00000000000,A,3700 LACLEDE AVE,,51728,,PointAddress,3700 LACLEDE AVE,472210,27aug2016,2016,8,27,300,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,3700,LACLEDE AVE,,LACLEDE,,,0,0,August2016.dta,3700 LACLEDE AVE
590376.586884249,1019384.63565698,546,M,100.00000000000,A,1000 N 2ND ST,,161524,,PointAddress,1000 N 2ND ST,472234,27aug2016,2016,8,27,1000,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1000,N 2ND ST,,OLIVE,,@HOTEL- FOUR SEASONS,0,0,August2016.dta,1000 N 2ND ST
557116.756446395,1027442.22174972,547,M,100.00000000000,A,6200 DELMAR BLVD,,927,,PointAddress,6200 DELMAR BLVD,472339,28aug2016,2016,8,28,36,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,48,6200,DELMAR BLVD,,DELMAR,,,0,0,August2016.dta,6200 DELMAR BLVD
-1.79769313486232e+308,-1.79769313486232e+308,548,U,0.00000000000,A,,,-1,,,4600 EMERSON AVE,472433,28aug2016,2016,8,28,1635,August,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,6,71,4600,EMERSON AVE,,,,,0,0,August2016.dta,4600 EMERSON AVE
-1.79769313486232e+308,-1.79769313486232e+308,549,U,0.00000000000,A,,,-1,,,3300 FRANKLIN AVE,472493,29aug2016,2016,8,29,210,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,77,3300,FRANKLIN AVE,,FRANKLIN,,,0,0,August2016.dta,3300 FRANKLIN AVE
-1.79769313486232e+308,-1.79769313486232e+308,550,U,0.00000000000,A,,,-1,,,5400 I 70 WESTBOUND,472673,30aug2016,2016,8,30,1415,August,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,70,5400,I 70 WESTBOUND,,,,ALIAS I 70 WB/BIRCHER,0,0,August2016.dta,5400 I 70 WESTBOUND
-1.79769313486232e+308,-1.79769313486232e+308,551,U,0.00000000000,A,,,-1,,,2600 TEXAS AVE,472683,30aug2016,2016,8,30,1530,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,24,2600,TEXAS AVE,,GRAVOIS,,,0,0,August2016.dta,2600 TEXAS AVE
-1.79769313486232e+308,-1.79769313486232e+308,552,U,0.00000000000,A,,,-1,,,700 N 11TH ST,472789,31aug2016,2016,8,31,1135,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,N 11TH ST,,,,IN THE REAR,0,0,August2016.dta,700 N 11TH ST
-1.79769313486232e+308,-1.79769313486232e+308,553,U,0.00000000000,A,,,-1,,,1900 S 7TH ST,472802,31aug2016,2016,8,31,1402,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,20,1900,S 7TH ST,,7TH,,,0,0,August2016.dta,1900 S 7TH ST
579464.649505753,1034217.51473941,554,M,100.00000000000,A,4516 ADELAIDE AVE,,135922,,PointAddress,4516 ADELAIDE,472873,02jan2016,2016,1,2,2315,September,2016,Aggravated Assault,44016,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,No,No,No,1,6,68,4516,ADELAIDE,,ADELAIDE,,,0,0,September2016.dta,4516 ADELAIDE
-1.79769313486232e+308,-1.79769313486232e+308,555,U,0.00000000000,A,,,-1,,,3600 HYDRAULIC AVE,472878,01mar2016,2016,3,1,1,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,15,3600,HYDRAULIC AVE,,HYDRAULIC,,,0,0,September2016.dta,3600 HYDRAULIC AVE
-1.79769313486232e+308,-1.79769313486232e+308,556,U,0.00000000000,A,,,-1,,,4970 MCPHERSON,472883,31mar2016,2016,3,31,1138,September,2016,Aggravated Assault,42203,AGG.ASSAULT-KNIFE/POLICE OFFICER 3RD DEGREE,No,No,No,1,5,38,4970,MCPHERSON,,,,,0,0,September2016.dta,4970 MCPHERSON
579689.842554089,1001635.13706182,557,M,100.00000000000,A,3840 MARINE AVE,,172844,,PointAddress,3840 MARINE,472885,03apr2016,2016,4,3,1,September,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,3,18,3840,MARINE,,MARINE,,,0,0,September2016.dta,3840 MARINE
576186.423342336,1001488.26790025,558,M,100.00000000000,A,3945 OREGON AVE,,97080,,PointAddress,3945 OREGON,472889,11may2016,2016,5,11,930,September,2016,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",No,No,No,1,3,16,3945,OREGON,,OREGON,,,0,0,September2016.dta,3945 OREGON
571996.608023882,1050663.07102224,559,M,100.00000000000,A,1739 GRAPE AVE,,221101,,PointAddress,1739 GRAPE,472895,27may2016,2016,5,27,127,September,2016,Offenses Against The Family,204100,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,No,No,No,1,6,73,1739,GRAPE,,GRAPE,REAR BEDROOM,ON THE FLOOR,0,0,September2016.dta,1739 GRAPE
586358.777306739,1022190.91932174,560,M,100.00000000000,A,1411 N 14TH ST,,94066,,PointAddress,1411 N. 14TH,472899,31may2016,2016,5,31,2350,September,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,61,1411,N. 14TH,,N. 14TH,PRESERVATION PLACE APARTMENTS,NUISANCE ABATMENT PROPERTY,0,0,September2016.dta,1411 N. 14TH
579028.657272596,1026640.07203351,561,M,90.87000000000,A,2501 N GRAND BLVD,,34388,,PointAddress,2501 GRAND,472908,29jun2016,2016,6,29,135,September,2016,Aggravated Assault,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,No,No,No,1,4,59,2501,GRAND,,,,PARKING LOT,0,0,September2016.dta,2501 GRAND
582610.673333719,1020168.64100364,562,M,100.00000000000,A,2206 LUCAS AVE,,51372,,PointAddress,2206 LUCAS,472952,30jul2016,2016,7,30,100,September,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,4,36,2206,LUCAS,,,,,0,0,September2016.dta,2206 LUCAS
587305.824302744,1018693.39282646,563,M,100.00000000000,A,1000 WASHINGTON AVE,,3866,,PointAddress,1000 WASHINGTON AVE,472980,07aug2016,2016,8,7,200,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1000,WASHINGTON AVE,,WASHINGTON,,,0,0,September2016.dta,1000 WASHINGTON AVE
586358.777306739,1022190.91932174,564,M,100.00000000000,A,1406 N 16TH ST,,136927,,PointAddress,1406 N 16TH,473018,17aug2016,2016,8,17,1500,September,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,61,1406,N 16TH,,N 16TH,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,0,0,September2016.dta,1406 N 16TH
579926.905107871,1027597.6499264,565,M,90.87000000000,A,2820 N GRAND BLVD,,33897,,PointAddress,2820 GRAND,473024,19aug2016,2016,8,19,1400,September,2016,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",No,No,No,1,4,59,2820,GRAND,,GRAND,JOINER DIECUTTING AND PACKAGING INC,,0,0,September2016.dta,2820 GRAND
577022.787281964,1037879.15835665,566,M,90.87000000000,A,4632 W FLORISSANT AVE,,54699,,PointAddress,4632 FLORISSANT,473038,22aug2016,2016,8,22,800,September,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,6,71,4632,FLORISSANT,,FLORISSANT,,,0,0,September2016.dta,4632 FLORISSANT
568709.369727455,997360.658573307,567,M,100.00000000000,A,5520 ULENA AVE,,211610,,PointAddress,5520 ULENA,473048,25aug2016,2016,8,25,100,September,2016,Burglary,51222,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,No,No,No,1,1,5,5520,ULENA,,ULENA,,,0,0,September2016.dta,5520 ULENA
585366.8760054,1013231.03026141,568,M,90.87000000000,A,1202 S 11TH ST,,111710,,PointAddress,1202 11TH,473049,25aug2016,2016,8,25,300,September,2016,Aggravated Assault,41015,ASSLT-AGGRAV-FIREARM-2ND-ADULT-DOMESTIC,No,No,No,1,3,34,1202,11TH,,11TH,,,0,0,September2016.dta,1202 11TH
570032.215245359,1026361.02346534,569,M,100.00000000000,A,4567 ENRIGHT AVE,,14535,,PointAddress,4567 ENRIGHT,473069,26aug2016,2016,8,26,1830,September,2016,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,No,No,No,1,5,54,4567,ENRIGHT,,ENRIGHT,,,0,0,September2016.dta,4567 ENRIGHT
569553.406099677,1030821.60566685,570,M,90.87000000000,A,1740 N EUCLID AVE,,60608,,PointAddress,1740 EUCLID,473073,27aug2016,2016,8,27,1,September,2016,Disorderly Conduct,242000,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,Yes,No,No,1,5,55,1740,EUCLID,,EUCLID,,,0,0,September2016.dta,1740 EUCLID
564072.988696799,997233.662180454,571,M,100.00000000000,A,6203 WANDA AVE,,212000,,PointAddress,6203 WANDA,473078,27aug2016,2016,8,27,430,September,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,1,5,6203,WANDA,,WANDA,,,0,0,September2016.dta,6203 WANDA
579903.199944343,1004253.45540868,572,M,100.00000000000,A,3450 WISCONSIN AVE,,129984,,PointAddress,3450 WISCONSIN,473086,27aug2016,2016,8,27,2210,September,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,3,18,3450,WISCONSIN,,WISCONSIN,SHEPARD MIDLLE SCHOOL,SCHOOL,0,0,September2016.dta,3450 WISCONSIN
586535.069652256,1018895.962735,573,M,100.00000000000,A,1200 WASHINGTON AVE,,4402,,PointAddress,1200 WASHINGTON AVE,473262,01sep2016,2016,9,1,2120,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,WASHINGTON,,LOFT/APARTMENTS,0,0,September2016.dta,1200 WASHINGTON AVE
583378.691807166,1017655.42089848,574,M,100.00000000000,A,200 S 20TH ST,,171127,,PointAddress,200 S 20TH ST,473325,02sep2016,2016,9,2,1315,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,S 20TH ST,,20TH,,,0,0,September2016.dta,200 S 20TH ST
